,episode,step,time,reward,reward_notrain,reward_nofail,charge_num,SOC,unreach_position,Reach,Random_a,Avg_loss,overQuery_num,Loss history,Step history
0,1,25,12178,-6.12265949439438,-5.12265949439438,-0.12265949439438018,0,0.7461673505321027,5,True,1.0,0.0,0,[],"[[[23.7924249, 90.4171205], 1, -1, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 1, -1, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 0, -1, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 3, -0.10481262134415067, [23.7924249, 90.40729198827646], False], [[23.7924249, 90.40729198827646], 3, -0.1035512157971973, [23.7924249, 90.39746347655291], False], [[23.7924249, 90.39746347655291], 1, -0.10351185279216756, [23.7924249, 90.40729198827646], False], [[23.7924249, 90.40729198827646], 2, -0.10432438348656495, [23.78343168394081, 90.40729198827646], False], [[23.78343168394081, 90.40729198827646], 0, -0.10432181988338173, [23.7924249, 90.40729198827646], False], [[23.7924249, 90.40729198827646], 2, -0.10432438348656495, [23.78343168394081, 90.40729198827646], False], [[23.78343168394081, 90.40729198827646], 3, -0.10752427602642746, [23.78343168394081, 90.39746415655092], False], [[23.78343168394081, 90.39746415655092], 1, -0.10721817504276918, [23.78343168394081, 90.40729198827646], False], [[23.78343168394081, 90.40729198827646], 1, -0.110389913635983, [23.78343168394081, 90.41711982000199], False], [[23.78343168394081, 90.41711982000199], 1, -1, [23.78343168394081, 90.41711982000199], False], [[23.78343168394081, 90.41711982000199], 3, -0.11000372915366372, [23.78343168394081, 90.40729198827646], False], [[23.78343168394081, 90.40729198827646], 2, -0.11125186779052326, [23.774438467881623, 90.40729198827646], False], [[23.774438467881623, 90.40729198827646], 2, -0.10716272830177623, [23.765445251822435, 90.40729198827646], False], [[23.765445251822435, 90.40729198827646], 3, -0.103038317523894, [23.765445251822435, 90.39746551553849], False], [[23.765445251822435, 90.39746551553849], 0, -0.10406112675736111, [23.774438467881623, 90.39746551553849], False], [[23.774438467881623, 90.39746551553849], 3, -0.10634726444443021, [23.774438467881623, 90.38763836347476], False], [[23.774438467881623, 90.38763836347476], 3, -0.11077752727497714, [23.774438467881623, 90.37781121141104], False], [[23.774438467881623, 90.37781121141104], 2, -0.1055926736963032, [23.765445251822435, 90.37781121141104], False], [[23.765445251822435, 90.37781121141104], 2, -1, [23.765445251822435, 90.37781121141104], False], [[23.765445251822435, 90.37781121141104], 0, -0.10550949367886692, [23.774438467881623, 90.37781121141104], False], [[23.774438467881623, 90.37781121141104], 3, -0.10893612427737885, [23.774438467881623, 90.36798405934732], False], [[23.774438467881623, 90.36798405934732], 2, 0.9, [23.765445251822435, 90.36798405934732], True]]"
0,2,56,25336,-17.463502211359067,-14.263502211359068,-0.26350221135906793,0,0.46656495293903516,14,True,1.0,0.0,260,[],"[[[23.7924249, 90.4171205], 0, -1, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 1, -1, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 3, -0.10481262134415067, [23.7924249, 90.40729198827646], False], [[23.7924249, 90.40729198827646], 2, -0.10432438348656495, [23.78343168394081, 90.40729198827646], False], [[23.78343168394081, 90.40729198827646], 1, -0.110389913635983, [23.78343168394081, 90.41711982000199], False], [[23.78343168394081, 90.41711982000199], 2, -0.10305831785032993, [23.774438467881623, 90.41711982000199], False], [[23.774438467881623, 90.41711982000199], 0, -0.10455171741571072, [23.78343168394081, 90.41711982000199], False], [[23.78343168394081, 90.41711982000199], 2, -0.10305831785032993, [23.774438467881623, 90.41711982000199], False], [[23.774438467881623, 90.41711982000199], 0, -0.10455171741571072, [23.78343168394081, 90.41711982000199], False], [[23.78343168394081, 90.41711982000199], 2, -0.10305831785032993, [23.774438467881623, 90.41711982000199], False], [[23.774438467881623, 90.41711982000199], 2, -0.1089285343193907, [23.765445251822435, 90.41711982000199], False], [[23.765445251822435, 90.41711982000199], 1, -1, [23.765445251822435, 90.41711982000199], False], [[23.765445251822435, 90.41711982000199], 2, -1, [23.765445251822435, 90.41711982000199], False], [[23.765445251822435, 90.41711982000199], 2, -1, [23.765445251822435, 90.41711982000199], False], [[23.765445251822435, 90.41711982000199], 1, -1, [23.765445251822435, 90.41711982000199], False], [[23.765445251822435, 90.41711982000199], 3, -0.10831085604099629, [23.765445251822435, 90.40729334726402], False], [[23.765445251822435, 90.40729334726402], 0, -0.10982578293836509, [23.774438467881623, 90.40729334726402], False], [[23.774438467881623, 90.40729334726402], 0, -0.11317060027311605, [23.78343168394081, 90.40729334726402], False], [[23.78343168394081, 90.40729334726402], 2, -0.11125186787783607, [23.774438467881623, 90.40729334726402], False], [[23.774438467881623, 90.40729334726402], 2, -0.10716272829335796, [23.765445251822435, 90.40729334726402], False], [[23.765445251822435, 90.40729334726402], 2, -1, [23.765445251822435, 90.40729334726402], False], [[23.765445251822435, 90.40729334726402], 2, -1, [23.765445251822435, 90.40729334726402], False], [[23.765445251822435, 90.40729334726402], 0, -0.10982578293836509, [23.774438467881623, 90.40729334726402], False], [[23.774438467881623, 90.40729334726402], 0, -0.11317060027311605, [23.78343168394081, 90.40729334726402], False], [[23.78343168394081, 90.40729334726402], 0, -0.10432182007484664, [23.7924249, 90.40729334726402], False], [[23.7924249, 90.40729334726402], 0, -1, [23.7924249, 90.40729334726402], False], [[23.7924249, 90.40729334726402], 3, -0.10355121578274484, [23.7924249, 90.39746483554048], False], [[23.7924249, 90.39746483554048], 3, -0.1036240167474154, [23.7924249, 90.38763632381693], False], [[23.7924249, 90.38763632381693], 2, -0.10614294771694874, [23.78343168394081, 90.38763632381693], False], [[23.78343168394081, 90.38763632381693], 0, -0.1041050679337726, [23.7924249, 90.38763632381693], False], [[23.7924249, 90.38763632381693], 3, -0.10375847956796205, [23.7924249, 90.3778078120934], False], [[23.7924249, 90.3778078120934], 3, -0.10533296871432665, [23.7924249, 90.36797930036985], False], [[23.7924249, 90.36797930036985], 3, -1, [23.7924249, 90.36797930036985], False], [[23.7924249, 90.36797930036985], 1, -0.10467472972122753, [23.7924249, 90.3778078120934], False], [[23.7924249, 90.3778078120934], 3, -0.10533296871432665, [23.7924249, 90.36797930036985], False], [[23.7924249, 90.36797930036985], 1, -0.10467472972122753, [23.7924249, 90.3778078120934], False], [[23.7924249, 90.3778078120934], 0, -1, [23.7924249, 90.3778078120934], False], [[23.7924249, 90.3778078120934], 3, -0.10533296871432665, [23.7924249, 90.36797930036985], False], [[23.7924249, 90.36797930036985], 0, -1, [23.7924249, 90.36797930036985], False], [[23.7924249, 90.36797930036985], 2, -0.1050564504576843, [23.78343168394081, 90.36797930036985], False], [[23.78343168394081, 90.36797930036985], 2, -0.10519942790395126, [23.774438467881623, 90.36797930036985], False], [[23.774438467881623, 90.36797930036985], 1, -0.10360960240383521, [23.774438467881623, 90.37780645243357], False], [[23.774438467881623, 90.37780645243357], 0, -0.10338177257443597, [23.78343168394081, 90.37780645243357], False], [[23.78343168394081, 90.37780645243357], 0, -0.1054853640604375, [23.7924249, 90.37780645243357], False], [[23.7924249, 90.37780645243357], 0, -1, [23.7924249, 90.37780645243357], False], [[23.7924249, 90.37780645243357], 2, -0.10493435811948518, [23.78343168394081, 90.37780645243357], False], [[23.78343168394081, 90.37780645243357], 2, -0.10695155038376589, [23.774438467881623, 90.37780645243357], False], [[23.774438467881623, 90.37780645243357], 1, -0.10851023311875517, [23.774438467881623, 90.3876336044973], False], [[23.774438467881623, 90.3876336044973], 0, -0.10259108406121817, [23.78343168394081, 90.3876336044973], False], [[23.78343168394081, 90.3876336044973], 2, -0.10258720486601883, [23.774438467881623, 90.3876336044973], False], [[23.774438467881623, 90.3876336044973], 2, -0.11507775283411387, [23.765445251822435, 90.3876336044973], False], [[23.765445251822435, 90.3876336044973], 3, -0.10718080307606533, [23.765445251822435, 90.37780713175933], False], [[23.765445251822435, 90.37780713175933], 2, -1, [23.765445251822435, 90.37780713175933], False], [[23.765445251822435, 90.37780713175933], 1, -0.1098013084866772, [23.765445251822435, 90.3876336044973], False], [[23.765445251822435, 90.3876336044973], 3, -0.10718080307606533, [23.765445251822435, 90.37780713175933], False], [[23.765445251822435, 90.37780713175933], 3, 0.8943494772762175, [23.765445251822435, 90.36798065902136], True]]"
0,3,41,15299,-11.361218457105034,-9.161218457105033,-0.1612184571050328,0,0.6711324614875246,9,True,1.0,0.0,12,[],"[[[23.7924249, 90.4171205], 3, -0.10481262134415067, [23.7924249, 90.40729198827646], False], [[23.7924249, 90.40729198827646], 1, -0.10417838586224641, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 2, -0.10368769395814277, [23.78343168394081, 90.4171205], False], [[23.78343168394081, 90.4171205], 2, -0.10305831787487771, [23.774438467881623, 90.4171205], False], [[23.774438467881623, 90.4171205], 0, -0.10455171743823437, [23.78343168394081, 90.4171205], False], [[23.78343168394081, 90.4171205], 0, -0.10486576660417306, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 0, -1, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 0, -1, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 0, -1, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 0, -1, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 0, -1, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 0, -1, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 2, -0.10368769395814277, [23.78343168394081, 90.4171205], False], [[23.78343168394081, 90.4171205], 1, -1, [23.78343168394081, 90.4171205], False], [[23.78343168394081, 90.4171205], 0, -0.10486576660417306, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 2, -0.10368769395814277, [23.78343168394081, 90.4171205], False], [[23.78343168394081, 90.4171205], 1, -1, [23.78343168394081, 90.4171205], False], [[23.78343168394081, 90.4171205], 0, -0.10486576660417306, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 3, -0.10481262134415067, [23.7924249, 90.40729198827646], False], [[23.7924249, 90.40729198827646], 1, -0.10417838586224641, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 2, -0.10368769395814277, [23.78343168394081, 90.4171205], False], [[23.78343168394081, 90.4171205], 0, -0.10486576660417306, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 2, -0.10368769395814277, [23.78343168394081, 90.4171205], False], [[23.78343168394081, 90.4171205], 0, -0.10486576660417306, [23.7924249, 90.4171205], False], [[23.7924249, 90.4171205], 3, -0.10481262134415067, [23.7924249, 90.40729198827646], False], [[23.7924249, 90.40729198827646], 2, -0.10432438348656495, [23.78343168394081, 90.40729198827646], False], [[23.78343168394081, 90.40729198827646], 3, -0.10752427602642746, [23.78343168394081, 90.39746415655092], False], [[23.78343168394081, 90.39746415655092], 1, -0.10721817504276918, [23.78343168394081, 90.40729198827646], False], [[23.78343168394081, 90.40729198827646], 0, -0.10432181988338173, [23.7924249, 90.40729198827646], False], [[23.7924249, 90.40729198827646], 2, -0.10432438348656495, [23.78343168394081, 90.40729198827646], False], [[23.78343168394081, 90.40729198827646], 0, -0.10432181988338173, [23.7924249, 90.40729198827646], False], [[23.7924249, 90.40729198827646], 3, -0.1035512157971973, [23.7924249, 90.39746347655291], False], [[23.7924249, 90.39746347655291], 0, -1, [23.7924249, 90.39746347655291], False], [[23.7924249, 90.39746347655291], 2, -0.10355822004681323, [23.78343168394081, 90.39746347655291], False], [[23.78343168394081, 90.39746347655291], 2, -0.10798847478180751, [23.774438467881623, 90.39746347655291], False], [[23.774438467881623, 90.39746347655291], 3, -0.10634726444813025, [23.774438467881623, 90.3876363244892], False], [[23.774438467881623, 90.3876363244892], 3, -0.1107775272748682, [23.774438467881623, 90.37780917242547], False], [[23.774438467881623, 90.37780917242547], 3, -0.10893612428535872, [23.774438467881623, 90.36798202036175], False], [[23.774438467881623, 90.36798202036175], 1, -0.10360960238866658, [23.774438467881623, 90.37780917242547], False], [[23.774438467881623, 90.37780917242547], 2, -0.10559267369015944, [23.765445251822435, 90.37780917242547], False], [[23.765445251822435, 90.37780917242547], 3, 0.8943494772986913, [23.765445251822435, 90.3679826996875], True]]"
